,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
256,58,3,1,3,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
257,45,2,1,3,0,0,1,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
258,43,4,1,4,0,1,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
259,33,1,1,4,0,0,1,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
260,33,1,1,4,0,0,1,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
261,27,3,2,2,0,0,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
262,42,4,1,4,0,0,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
263,43,1,0,3,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
264,42,1,1,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
265,27,3,2,2,0,0,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
266,34,5,2,6,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
267,31,9,2,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
268,54,2,0,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
269,40,5,1,1,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
270,52,10,1,4,0,1,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
271,47,2,0,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
272,49,7,1,3,0,0,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
273,32,1,2,4,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
274,49,7,2,4,0,1,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
275,50,3,1,3,0,0,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
276,34,6,1,4,0,0,0,1,4,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
277,55,3,1,1,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
278,47,4,2,3,0,0,0,1,4,0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
279,51,8,1,5,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
280,47,3,1,2,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
281,56,4,1,1,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
282,53,1,1,3,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
283,36,3,1,3,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
284,42,3,0,3,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
285,44,3,0,2,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
286,39,7,1,3,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
287,37,1,2,4,0,1,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
288,60,3,1,4,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
289,36,6,1,4,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
290,42,2,0,6,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
291,31,1,1,4,0,1,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
292,53,4,0,5,0,0,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
293,45,3,1,1,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
294,37,4,2,5,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
295,47,5,1,5,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
296,49,3,0,4,0,0,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
297,36,1,1,6,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
298,35,6,0,4,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
299,38,3,1,4,0,0,0,1,4,0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
300,38,6,2,4,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
301,50,3,0,4,0,0,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
302,59,8,1,5,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
303,43,3,1,4,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
304,42,1,1,4,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
305,40,1,1,2,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
306,46,3,1,3,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
307,57,7,0,1,0,1,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
308,42,1,1,6,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
309,41,3,1,1,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
310,54,2,0,6,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
311,27,1,2,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
312,36,1,1,4,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
313,58,3,1,5,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
314,40,2,1,6,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
315,34,1,2,3,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
316,33,1,0,4,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
317,56,8,1,2,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
318,42,3,1,3,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
319,43,6,1,4,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
320,54,2,2,3,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
321,53,1,2,2,0,1,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
322,42,4,2,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
323,40,6,1,2,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
324,54,4,1,5,0,1,1,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
325,40,7,2,5,0,0,0,1,4,0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
326,26,1,2,6,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
327,33,1,1,4,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
328,35,3,1,3,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
329,36,1,1,4,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
330,29,6,2,4,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
331,36,3,1,3,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
332,35,2,1,4,0,1,0,1,4,0,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
333,50,5,2,6,0,0,1,1,4,0,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
334,46,6,1,4,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
335,49,0,1,4,0,1,0,1,4,0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
336,42,4,2,5,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
337,36,3,2,4,0,1,1,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
338,55,3,1,3,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
339,41,2,1,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
340,57,2,1,5,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
341,32,6,2,4,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
342,49,1,1,3,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
343,57,8,1,6,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
344,58,3,0,1,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
345,52,4,1,4,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
346,50,6,0,5,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
347,41,3,2,3,0,1,0,1,4,0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
348,33,0,1,6,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
349,57,3,1,1,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
350,48,3,1,2,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
351,55,4,1,5,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
352,38,2,1,6,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
353,38,6,1,4,0,1,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
354,53,1,1,6,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
355,43,10,2,6,0,0,0,1,4,0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
356,36,3,2,4,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
357,32,3,1,3,0,0,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
358,33,6,1,1,0,0,0,1,4,0,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
359,58,0,1,1,0,1,0,1,4,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
360,40,10,0,4,0,0,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
361,57,2,1,6,0,1,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
362,45,4,1,4,0,1,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
363,42,3,1,1,0,1,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
364,46,1,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
365,36,4,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
366,41,5,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
367,57,1,0,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
368,49,3,1,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
369,56,2,0,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
370,37,3,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
371,37,3,1,3,0,0,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
372,46,1,2,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
373,22,3,2,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
374,43,6,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
375,49,3,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
376,41,4,1,2,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
377,38,1,2,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
378,33,1,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
379,49,1,1,6,0,1,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
380,30,3,2,6,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
381,33,1,1,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
382,34,2,2,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
383,30,9,2,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
384,59,2,1,1,0,1,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
385,59,2,1,1,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
386,41,5,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
387,48,7,1,2,0,1,1,1,4,1,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
388,28,3,2,3,0,1,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
389,44,6,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
390,59,8,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
391,50,2,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
392,35,1,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
393,42,1,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
394,45,1,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
395,36,4,1,5,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
396,56,6,1,4,0,0,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
397,29,3,0,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
398,41,5,1,6,0,1,1,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
399,42,3,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
400,52,6,2,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
401,48,6,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
402,31,3,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
403,43,10,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
404,36,3,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
405,42,0,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
406,52,6,0,2,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
407,39,1,1,4,0,1,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
408,36,6,1,4,0,0,1,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
409,42,3,1,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
410,41,1,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
411,55,4,1,1,0,0,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
412,30,3,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
413,57,8,0,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
414,45,0,1,1,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
415,51,3,1,1,0,1,1,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
416,39,5,2,3,0,1,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
417,47,1,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
418,27,6,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
419,34,4,2,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
420,57,3,1,1,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
421,43,0,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
422,49,3,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
423,39,2,1,6,0,0,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
424,38,3,1,1,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
425,49,3,1,3,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
426,58,2,1,2,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
427,43,4,1,5,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
428,50,3,1,6,0,1,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
429,31,6,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
430,43,5,0,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
431,43,5,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
432,30,5,2,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
433,27,6,2,5,0,1,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
434,51,6,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
435,37,4,1,5,0,1,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
436,46,7,1,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
437,35,3,1,5,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
438,47,1,0,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
439,46,2,1,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
440,40,4,1,5,0,0,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
441,26,7,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
442,32,3,0,3,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
443,45,2,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
444,34,1,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
445,47,3,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
446,42,4,1,5,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
447,57,4,1,1,0,0,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
448,57,4,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
449,38,3,1,1,0,0,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
450,57,4,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
451,28,9,2,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
452,60,2,1,6,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
453,48,1,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
454,47,4,1,5,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
455,40,1,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
456,51,2,1,5,0,1,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
457,48,10,2,1,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
458,54,7,1,1,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
459,40,3,1,2,0,0,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
460,44,1,2,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
461,42,4,0,4,0,0,0,1,4,1,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
462,52,5,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
463,31,3,2,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
464,32,6,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
465,44,1,1,4,0,1,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
466,39,2,1,2,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
467,57,2,1,5,0,1,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
468,52,1,1,1,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
469,42,2,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
470,42,4,2,5,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
471,43,2,1,5,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
472,31,1,0,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
473,29,1,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
474,57,3,0,1,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
475,44,3,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
476,59,0,1,4,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
477,39,3,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
478,57,8,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
479,41,2,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
480,37,4,2,4,0,0,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
481,38,6,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
482,42,8,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
483,49,3,1,3,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
484,54,2,1,2,0,1,1,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
485,36,1,1,6,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
486,32,1,2,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
487,35,4,1,5,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
488,45,7,1,5,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
489,56,4,1,1,0,1,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
490,34,4,1,6,0,1,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
491,41,10,1,3,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
492,41,6,1,3,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
493,36,3,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
494,32,1,2,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
495,31,6,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
496,38,4,1,5,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
497,35,1,0,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
498,53,1,1,5,0,1,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
499,51,1,1,2,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
500,56,0,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
501,33,1,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
502,33,1,1,3,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
503,51,6,0,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
504,39,6,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
505,45,0,1,6,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
506,40,4,2,6,0,0,0,1,4,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
507,60,2,2,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
508,33,4,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
509,47,3,1,4,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
510,48,3,1,1,0,0,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
511,43,0,1,4,0,0,0,1,4,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
512,37,2,1,6,0,1,0,1,4,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
